username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Bolanet;2017-12-24 06:40;4;9;"https:// goo.gl/pD7uga - Comeback Lawan Liverpool, Iwobi: Terima Kasih Gooners! pic.twitter.com/QS7ICSsFbI";;;;"944714236101517313";https://twitter.com/Bolanet/status/944714236101517313
Bolanet;2017-12-24 06:00;5;3;"https:// goo.gl/VXorWr - Sikut Arsenal, MU Juga Ikut Buru Lemar pic.twitter.com/0MSjTt0OQx";;;;"944704175644045322";https://twitter.com/Bolanet/status/944704175644045322
Bolanet;2017-12-24 05:40;2;9;"https:// goo.gl/27Yj4N - Aji Santoso Tambah Daftar Stoper Persela pic.twitter.com/ZBRVKUbX2Y";;;;"944699136288231425";https://twitter.com/Bolanet/status/944699136288231425
Bolanet;2017-12-24 05:20;2;7;"https:// goo.gl/3EMydk - Monaco: Lemar Tak Akan Pergi di Januari pic.twitter.com/W8xM2TJ3rS";;;;"944694103878569985";https://twitter.com/Bolanet/status/944694103878569985
Bolanet;2017-12-24 05:00;5;7;"https:// goo.gl/GN6HF1 - Atasi Krisis Liverpool, Klopp Diminta Belajar ke Guardiola pic.twitter.com/j9Fn9M2j8C";;;;"944689076740947968";https://twitter.com/Bolanet/status/944689076740947968
Bolanet;2017-12-24 04:59;12;11;"[Review] https:// goo.gl/xephhL - Mantan Menjadi Pembeda pic.twitter.com/3vBX8d2jA8";;;;"944688932448493568";https://twitter.com/Bolanet/status/944688932448493568
Bolanet;2017-12-24 04:57;8;9;"[Review] https:// goo.gl/g9UQk7 - Kemenangan MU di Depan Mata Buyar di Menit Akhir pic.twitter.com/s7ZUR2JdXh";;;;"944688507255001088";https://twitter.com/Bolanet/status/944688507255001088
Bolanet;2017-12-24 04:40;18;15;"#LiveBolanet FT: Juventus 1-0 Roma (18' Benatia) | Possessions: 44%-56% | Shots: 20-10 | Tackles: 16-11 pic.twitter.com/UxU4GLyzKZ";;;#LiveBolanet;"944684198278737920";https://twitter.com/Bolanet/status/944684198278737920
Bolanet;2017-12-24 04:40;3;6;"https:// goo.gl/o6XMzi - Napoli Seriusi Buru Bek MU Ini pic.twitter.com/7iyWhAZyuh";;;;"944684036458295296";https://twitter.com/Bolanet/status/944684036458295296
Bolanet;2017-12-24 04:39;17;31;"#LiveBolanet FT: Leicester 2-2 Man United (27' Vardy, 94' Maguire ; 40'60' Mata) | Possessions: 49%-51% | Shots: 10-19 | Tackles: 7-12 pic.twitter.com/1YcA2gZ3Iv";;;#LiveBolanet;"944684029978206213";https://twitter.com/Bolanet/status/944684029978206213
Bolanet;2017-12-24 04:39;3;16;"#LiveBolanet 94' GOOOOOLLLLL!!!!!! umpan silang Albrighton disambut tembakan Maguire ke gawang De Gea Leicester 2-2 Man United";;;#LiveBolanet;"944683860364840968";https://twitter.com/Bolanet/status/944683860364840968
Bolanet;2017-12-24 04:20;2;5;"https:// goo.gl/MzPiBw - Tinggalkan Atletico, Gaitan Diperebutkan Klub Inggris pic.twitter.com/1QFrF7GeJl";;;;"944679005000798208";https://twitter.com/Bolanet/status/944679005000798208
Bolanet;2017-12-24 04:17;0;0;"#LiveBolanet 73' Kartu kuning kedua sekaligus kartu merah untuk Amartey karena melanggar Rashford Leicester 1-2 Man United";;;#LiveBolanet;"944678476837261313";https://twitter.com/Bolanet/status/944678476837261313
Bolanet;2017-12-24 04:05;2;8;"#LiveBolanet 60' GOOOOOLLLLLLL!!!!! Tendangan bebas Mata gagal dihalau Schmeichel dan masuk ke gawang. Brace! Leicester 1-2 Man United";;;#LiveBolanet;"944675293737996289";https://twitter.com/Bolanet/status/944675293737996289
Bolanet;2017-12-24 04:00;1;8;"https:// goo.gl/AyNKZa - Sering Diparkir Spalletti, Mario Ingin Kabur ke Inggris pic.twitter.com/hEtvdoys6Q";;;;"944673974335758336";https://twitter.com/Bolanet/status/944673974335758336
Bolanet;2017-12-24 03:50;1;2;"#LiveBolanet 46' Priiittt!!! Kick off babak kedua sudah dimulai Juventus 1-0 Roma";;;#LiveBolanet;"944671510802976769";https://twitter.com/Bolanet/status/944671510802976769
Bolanet;2017-12-24 03:48;2;5;"#LiveBolanet 46' Priiittt!!! Kick off babak kedua sudah dimulai Leicester 1-1 Man United";;;#LiveBolanet;"944671160675065856";https://twitter.com/Bolanet/status/944671160675065856
Bolanet;2017-12-24 03:40;1;4;"https:// goo.gl/597fH1 - PSIS Target Tembus Sepuluh Besar di Liga 1 pic.twitter.com/MoktyMQA47";;;;"944668938025156608";https://twitter.com/Bolanet/status/944668938025156608
Bolanet;2017-12-24 03:33;3;4;"#LiveBolanet HT: Juventus 1-0 Roma (18' Benatia) | Possessions: 47%-53% | Shots: 11-4 | Tackles: 4-6 pic.twitter.com/X4yTrTQqL5";;;#LiveBolanet;"944667367337947136";https://twitter.com/Bolanet/status/944667367337947136
Bolanet;2017-12-24 03:33;4;6;"#LiveBolanet HT: Leicester 1-1 Man United (27' Vardy ; 40' Mata) | Possessions: 44%-56% | Shots: 5-12 | Tackles: 3-4 pic.twitter.com/AA0hvqubdi";;;#LiveBolanet;"944667222479212544";https://twitter.com/Bolanet/status/944667222479212544
Bolanet;2017-12-24 03:26;11;7;"#LiveBolanet 40' GOOOOOOLLLLL!!!! umpan pendek lingard dituntaskan tembakan Mata ke gawang Schmeichel Leicester 1-1 Man United";;;#LiveBolanet;"944665465720360960";https://twitter.com/Bolanet/status/944665465720360960
Bolanet;2017-12-24 03:20;6;8;"https:// goo.gl/NkG25a - Dikaitkan Dengan MU, Asensio Tak Ingin Tinggalkan Madrid pic.twitter.com/dawTJI82xf";;;;"944663905258926080";https://twitter.com/Bolanet/status/944663905258926080
Bolanet;2017-12-24 03:13;7;6;"#LiveBolanet 27' GOOOOOOLLLLL!!!! Skema serangan balik, umpan ciamik Mahrez diselesaikan tembakan Vardy ke gawang De Gea Leicester 1-0 Man United";;;#LiveBolanet;"944662309020028928";https://twitter.com/Bolanet/status/944662309020028928
Bolanet;2017-12-24 03:07;0;1;"#LiveBolanet 18' GOOOOLLLL!!!!! menerima bola rebound sundulan Chiellini, tembakan Benatia masuk ke gawang Alisson Juventus 1-0 Roma";;;#LiveBolanet;"944660842871652352";https://twitter.com/Bolanet/status/944660842871652352
Bolanet;2017-12-24 03:00;0;4;"https:// goo.gl/EVrCmB - Imbang Lawan Arsenal, Klavan Kecewa pic.twitter.com/CniTJCS9Ar";;;;"944658871003463680";https://twitter.com/Bolanet/status/944658871003463680
Bolanet;2017-12-24 02:54;1;1;"#LiveBolanet 8' Peluang tembakan Pogba berhasil ditangkap Schmeichel Leicester 0-0 Man United";;;#LiveBolanet;"944657419141042178";https://twitter.com/Bolanet/status/944657419141042178
Bolanet;2017-12-24 02:47;0;2;"#LiveBolanet 0' Priiittt!!! Peluit dari wasit pertanda Kick off babak pertama sudah dimulai, Prediksi? Juventus 0-0 Roma pic.twitter.com/a8b60ryR6m";;;#LiveBolanet;"944655786310955008";https://twitter.com/Bolanet/status/944655786310955008
Bolanet;2017-12-24 02:46;0;0;"#LiveBolanet 0' Priiittt!!! Peluit dari wasit pertanda Kick off babak pertama sudah dimulai, Prediksi? Leicester 0-0 Man United";;;#LiveBolanet;"944655354616582144";https://twitter.com/Bolanet/status/944655354616582144
Bolanet;2017-12-24 02:40;0;4;"https:// goo.gl/jodhwN - Tolak Liverpool, Williams Ucapkan Janji Setia Kepada Bilbao pic.twitter.com/EzXmg77Wzb";;;;"944653840946737157";https://twitter.com/Bolanet/status/944653840946737157
Bolanet;2017-12-24 02:20;0;9;"https:// goo.gl/D1vCMc - Jenas: Arsenal Seharusnya Datangkan Mahrez pic.twitter.com/T2ddmSV5iA";;;;"944648805583958016";https://twitter.com/Bolanet/status/944648805583958016
Bolanet;2017-12-24 02:03;3;6;"[Review] https:// goo.gl/BsZsxe - Atalanta Permalukan Milan di San Siro pic.twitter.com/M8smZXBqrf";;;;"944644719694323712";https://twitter.com/Bolanet/status/944644719694323712
Bolanet;2017-12-24 02:02;0;1;"#LiveBolanet Leicester Subs: Hamer, Chilwell, Amartey, Dragović, King, Slimani, Okazaki. Man United Subs: Romero, Rojo, Shaw, Herrera, Mkhitaryan, Ibrahimovic, Rashford.";;;#LiveBolanet;"944644402051350528";https://twitter.com/Bolanet/status/944644402051350528
Bolanet;2017-12-24 02:02;2;5;"#LiveBolanet Leicester XI (vsMUFC): Schmeichel, Simpson, Maguire, Morgan, Fuchs, Iborra, Ndidi, Mahrez, Albrighton, Gray, Vardy. Man United XI (vsLCFC): De Gea, Jones, Lindelof, Smalling, Young, Pogba Matic, Mata, Lingard, Martial, Lukaku. pic.twitter.com/3FVlrVcyuU";;;#LiveBolanet;"944644384909168641";https://twitter.com/Bolanet/status/944644384909168641
Bolanet;2017-12-24 02:02;3;6;"#LiveBolanet Leicester City vs Manchester United | Minggu (24/12), di Beinsport 1 dan RCTI pukul 02.45 WIB. pic.twitter.com/HdSE255eHn";;;#LiveBolanet;"944644331972919296";https://twitter.com/Bolanet/status/944644331972919296
Bolanet;2017-12-24 02:01;1;3;"#LiveBolanet Juventus Subs: Pinsoglio, Loria, Lichtsteiner, Rugani, Asamoah, Marchisio, Bentancur, Sturaro, Dybala, Douglas Costa, Bernardeschi, Pjaca Roma Subs: Skorupski, Lobont, Juan Jesus, Peres, Castan, Moreno, Emerson, Gonalons, Pellegrini, Gerson, Under, Schick";;;#LiveBolanet;"944644267443601409";https://twitter.com/Bolanet/status/944644267443601409
Bolanet;2017-12-24 02:01;1;4;"#LiveBolanet Juventus XI (vsRoma): Szczesny; Barzagli, Benatia, Chiellini, Alex Sandro; Khedira, Pjanic, Matuidi; Cuadrado, Higuain, Mandzukic Roma XI (vsJuventus): Alisson; Florenzi, Manolas, Fazio, Kolarov; Nainggolan, De Rossi, Strootman; El Shaarawy, Dzeko, Perotti";;;#LiveBolanet;"944644242525143040";https://twitter.com/Bolanet/status/944644242525143040
Bolanet;2017-12-24 02:01;3;4;"#LiveBolanet Juventus vs Roma | Minggu (24/12), Live Streaming pukul 02.45 WIB. pic.twitter.com/69RgmdmOV9";;;#LiveBolanet;"944644228046503936";https://twitter.com/Bolanet/status/944644228046503936
Bolanet;2017-12-24 02:00;4;6;"https:// goo.gl/JohL7v - Arema FC Daratkan Eks Fullback Borneo FC pic.twitter.com/1DOk2em62p";;;;"944643778094264321";https://twitter.com/Bolanet/status/944643778094264321
Bolanet;2017-12-24 01:55;11;26;"#LiveBolanet FT: Milan 0-2 Atalanta (32' Cristante, 71' Ilicic) | Possessions: 53%-47% | Shots: 22-11 | Tackles: 11-17 pic.twitter.com/ta86sRGdp2";;;#LiveBolanet;"944642712153686016";https://twitter.com/Bolanet/status/944642712153686016
Bolanet;2017-12-24 01:40;7;6;"https:// goo.gl/rQoufh - MU Siapkan 25 Juta Pounds Untuk Bocah Ajaib Fulham Ini pic.twitter.com/XDzf3fgFsg";;;;"944638738847629318";https://twitter.com/Bolanet/status/944638738847629318
Bolanet;2017-12-24 01:33;10;36;"#LiveBolanet 71' GOOOOLLLLLLL!!!!! Skema serangan balik, umpan silang Spinazzola dituntaskan tembakan Ilicic ke gawang Donnarumma Milan 0-2 Atalanta";;;#LiveBolanet;"944637214327177217";https://twitter.com/Bolanet/status/944637214327177217
Bolanet;2017-12-24 01:20;10;15;"https:// goo.gl/qMAQ3h - Gattuso: Saya Mundur Dari Milan? pic.twitter.com/sKYsTPdXpw";;;;"944633704932040704";https://twitter.com/Bolanet/status/944633704932040704
Bolanet;2017-12-24 01:08;0;2;"#LiveBolanet 46' Priiittt!!! Kick off babak kedua sudah dimulai Milan 0-1 Atalanta";;;#LiveBolanet;"944630740620402688";https://twitter.com/Bolanet/status/944630740620402688
Bolanet;2017-12-24 01:00;3;11;"https:// goo.gl/dnLyWX - Kerasan di Jerman, James Ogah Balik ke Madrid pic.twitter.com/OHDBicwQTy";;;;"944628682924142592";https://twitter.com/Bolanet/status/944628682924142592
Bolanet;2017-12-24 00:51;2;6;"#LiveBolanet HT: Milan 0-1 Atalanta (32' Cristante) | Possessions: 49%-51% | Shots: 8-5 | Tackles: 5-8 pic.twitter.com/xRm9ux4d7B";;;#LiveBolanet;"944626433158029312";https://twitter.com/Bolanet/status/944626433158029312
Bolanet;2017-12-24 00:40;1;6;"https:// goo.gl/SQFPxs - Mbappe Senang Bisa Belajar Banyak Dari Cavani dan Neymar pic.twitter.com/L8UpxcNJDJ";;;;"944623639458062336";https://twitter.com/Bolanet/status/944623639458062336
Bolanet;2017-12-24 00:36;2;9;"#LiveBolanet 32' GOOOOLLLLL!!!! Skema tendangan bebas, terjadi kemelut di depan gawang dimanfaatkan tembakan Cristante ke gawang Donnarumma Milan 0-1 Atalanta";;;#LiveBolanet;"944622638437224448";https://twitter.com/Bolanet/status/944622638437224448
Bolanet;2017-12-24 00:20;5;8;"https:// goo.gl/3fPfKv - Pertahanan Bobrok, Carragher Desak Klopp Segera beli Bek Baru pic.twitter.com/fgeN1qZ2Tv";;;;"944618607329402881";https://twitter.com/Bolanet/status/944618607329402881
Bolanet;2017-12-24 00:19;4;7;"#LiveBolanet 14' Gol Bonaventura dianulir VAR karena Cutrone terlebih dahulu Handsball Milan 0-0 Atalanta";;;#LiveBolanet;"944618404543123456";https://twitter.com/Bolanet/status/944618404543123456
Bolanet;2017-12-24 00:02;2;1;"#LiveBolanet 0' Priiittt!!! Peluit dari wasit pertanda Kick off babak pertama sudah dimulai, Prediksi? Milan 0-0 Atalanta";;;#LiveBolanet;"944614213984636929";https://twitter.com/Bolanet/status/944614213984636929
Bolanet;2017-12-24 00:00;18;22;"[Review] https:// goo.gl/srwxib - Libas Bournemouth, City Pertegas Dominasi di Premier League pic.twitter.com/AzAP6vL5Pm";;;;"944613770046857216";https://twitter.com/Bolanet/status/944613770046857216
Bolanet;2017-12-24 00:00;6;13;"https:// goo.gl/kqPni7 - Italia Gagal Lolos ke Piala Dunia, Buffon Menyesal Seumur Hidup pic.twitter.com/qqyEwzlHSJ";;;;"944613579835297792";https://twitter.com/Bolanet/status/944613579835297792
Bolanet;2017-12-23 23:52;38;47;"#LiveBolanet FT: Man City 4-0 Bournemouth (27'79' Aguero, 53' Sterling, 85' Danilo) | Possessions: 78%-22% | Shots: 13-4 | Tackles: 18-10 pic.twitter.com/eGD9grePof";;;#LiveBolanet;"944611677349101568";https://twitter.com/Bolanet/status/944611677349101568
Bolanet;2017-12-23 23:47;0;3;"#LiveBolanet Milan Subs: Donnarumma A., Storari, Antonelli, Calabria, Gomez, Paletta, Zapata, Biglia, Calhanoglu, Locatelli, Zanellato, André Silva Atalanta Subs: orsolini, Gosens, Cornelius, Vido, Castagne, Kurtic, Mancini, Rossi, Haas, Ilicic, Gollini, Bastoni.";;;#LiveBolanet;"944610303375040513";https://twitter.com/Bolanet/status/944610303375040513
Bolanet;2017-12-23 23:46;0;2;"#LiveBolanet Milan XI (vsAtalanta): Donnarumma; Abate, Musacchio, Bonucci, Rodriguez; Kessie, Montolivo, Bonaventura; Borini, Kalinic, Cutrone Atalanta XI (vsMilan): Berisha; Toloi, Caldara, Masiello; Hateboer, De Roon, Freuler, Spinazzola; Cristante; Petagna, Gomez";;;#LiveBolanet;"944610049552367616";https://twitter.com/Bolanet/status/944610049552367616
Bolanet;2017-12-23 23:45;2;5;"#LiveBolanet Milan vs Atalanta | Minggu (24/12), Live Streaming pukul 00.00 WIB. pic.twitter.com/MCDulArVPg";;;#LiveBolanet;"944609800326856704";https://twitter.com/Bolanet/status/944609800326856704
Bolanet;2017-12-23 23:44;9;15;"#LiveBolanet 85' GOOOOOLLLL!!!!! umpan trobosan Sterling diterima Danilo dan melesatkan tembakan ke gawang Begovic Man City 4-0 Bournemouth";;;#LiveBolanet;"944609714889019392";https://twitter.com/Bolanet/status/944609714889019392
Bolanet;2017-12-23 23:40;1;6;"https:// goo.gl/SXRMhv - Bahagianya Wilshere Kembali Merumput di EPL pic.twitter.com/Y37Q1QatSR";;;;"944608539728781319";https://twitter.com/Bolanet/status/944608539728781319
Bolanet;2017-12-23 23:39;5;9;"#LiveBolanet 79' GOOOOOLLLL!!!!! umpan lambung Bernardo Silva diSelesaikan tandukan Aguero ke gawang Begovic Man City 3-0 Bournemouth";;;#LiveBolanet;"944608366768394241";https://twitter.com/Bolanet/status/944608366768394241
Bolanet;2017-12-23 23:20;3;3;"https:// goo.gl/UakTQB - Hanya Imbang Lawan Arsenal, Robertson Sebut Liverpool Teledor pic.twitter.com/fA14EsVowu";;;;"944603506891214848";https://twitter.com/Bolanet/status/944603506891214848
Bolanet;2017-12-23 23:12;6;11;"#LiveBolanet 53' GOOOOOLLLL!!!!! umpan trobosan Aguero dituntaskan tembakan Sterling ke gawang Begovic Man City 2-0 Bournemouth";;;#LiveBolanet;"944601730255384577";https://twitter.com/Bolanet/status/944601730255384577
Bolanet;2017-12-23 23:07;19;23;"[Review] https:// goo.gl/riJhHE - Icardi Gagal Penalti, Inter Kalah Lagi pic.twitter.com/goaBqiBUx3";;;;"944600315231272960";https://twitter.com/Bolanet/status/944600315231272960
Bolanet;2017-12-23 23:04;2;3;"#LiveBolanet 46' Priiittt!!! Kick off babak kedua sudah dimulai Man City 1-0 Bournemouth";;;#LiveBolanet;"944599513595039746";https://twitter.com/Bolanet/status/944599513595039746
Bolanet;2017-12-23 23:00;10;16;"https:// goo.gl/p28X6i - PSIS Ogah Bidik Pemain Lokal Berlabel Bintang pic.twitter.com/34s5cV6obN";;;;"944598477211762688";https://twitter.com/Bolanet/status/944598477211762688
Bolanet;2017-12-23 22:48;7;13;"#LiveBolanet HT: Man City 1-0 Bournemouth (27' Aguero) | Possessions: 74%-26% | Shots: 6-1 | Tackles: 10-3 pic.twitter.com/sWVHp4fFNJ";;;#LiveBolanet;"944595632127275008";https://twitter.com/Bolanet/status/944595632127275008
Bolanet;2017-12-23 22:40;5;8;"https:// goo.gl/c64Zg9 - Eks Arsenal Ini Bela Keputusan Chelsea Lepas Salah pic.twitter.com/OYGvj48ilg";;;;"944593442633666560";https://twitter.com/Bolanet/status/944593442633666560
Bolanet;2017-12-23 22:28;12;28;"#LiveBolanet 27' GOOOOOOLLLLL!!!!! umpan lambung Fernandinho disambut tandukan Aguero ke gawang Begovic Man City 1-0 Bournemouth";;;#LiveBolanet;"944590642881187841";https://twitter.com/Bolanet/status/944590642881187841
Bolanet;2017-12-23 22:20;18;10;"https:// goo.gl/Cej95r - Lagi, Mourinho Keluhkan Jadwal Festive Periode MU pic.twitter.com/fwaPBM2VJf";;;;"944588408034349056";https://twitter.com/Bolanet/status/944588408034349056
Bolanet;2017-12-23 22:13;1;6;"#LiveBolanet 11' Pergantian pemain: Stanislas ditarik keluar karena mengalami cedera, masuk Pugh Man City 0-0 Bournemouth";;;#LiveBolanet;"944586791713230848";https://twitter.com/Bolanet/status/944586791713230848
Bolanet;2017-12-23 22:01;1;4;"#LiveBolanet 0' Priiittt!!! Peluit dari wasit pertanda Kick off babak pertama sudah dimulai, Prediksi? Man City 0-0 Bournemouth";;;#LiveBolanet;"944583729707737088";https://twitter.com/Bolanet/status/944583729707737088
Bolanet;2017-12-23 22:00;4;13;"https:// goo.gl/c6vHUY - Diimbangi Liverpool, Wenger Akui Arsenal Telat Panas pic.twitter.com/aTCKOLNC5a";;;;"944583383371403264";https://twitter.com/Bolanet/status/944583383371403264
Bolanet;2017-12-23 21:59;245;192;"#BolanetFact Saat memberikan assist ke Aleix Vidal, Lionel Messi hanya memakai satu saja. Ajaib. pic.twitter.com/koKTcCU0oo";;;#BolanetFact;"944583121139261440";https://twitter.com/Bolanet/status/944583121139261440
Bolanet;2017-12-23 21:49;0;3;"#LiveBolanet Bournemouth Subs: Boruc, Cook, Hyndman, Mahoney, Pugh, Mousset, Afobe.";;;#LiveBolanet;"944580606536531969";https://twitter.com/Bolanet/status/944580606536531969
Bolanet;2017-12-23 21:48;0;5;"#LiveBolanet Man City Subs: Bravo, Danilo, Gundogan, Mangala, Bernardo, Gabriel Jesus, Toure";;;#LiveBolanet;"944580354819493891";https://twitter.com/Bolanet/status/944580354819493891
Bolanet;2017-12-23 21:47;0;6;"#LiveBolanet Bournemouth XI (vsMCFC): Begovic; Steve Cook, Aké, Simpson, Smith; Surman, Fraser, Gosling; Ibe, Stanislas, Wilson. pic.twitter.com/zzRpPdJwNj";;;#LiveBolanet;"944580101957488641";https://twitter.com/Bolanet/status/944580101957488641
Bolanet;2017-12-23 21:46;5;8;"#LiveBolanet Man City XI (vsBournemouth): Ederson; Walker, Kompany, Otamendi, Delph; Fernandinho, De Bruyne, Silva; Sterling, Agüero, Sane. pic.twitter.com/OaDSDCFLt7";;;#LiveBolanet;"944579851595534337";https://twitter.com/Bolanet/status/944579851595534337
Bolanet;2017-12-23 21:45;0;8;"#LiveBolanet Manchester City vs Bournemouth | Sabtu (23/12), di Beinsport 1 pukul 22.00 WIB. pic.twitter.com/h21AZWOyxs";;;#LiveBolanet;"944579600016850945";https://twitter.com/Bolanet/status/944579600016850945
Bolanet;2017-12-23 21:40;4;11;"https:// goo.gl/wE4b9n - Mourinho Dukung Leicester Tembus Liga Eropa pic.twitter.com/OuQszqFqBn";;;;"944578341243314176";https://twitter.com/Bolanet/status/944578341243314176
Bolanet;2017-12-23 21:29;12;16;"[Review] https:// goo.gl/HFuhUi - Chelsea Tertahan Imbang Tanpa Gol Di Markas Everton pic.twitter.com/VicNQYkPSV";;;;"944575704489795585";https://twitter.com/Bolanet/status/944575704489795585
Bolanet;2017-12-23 21:21;32;32;"#LiveBolanet FT: Everton 0-0 Chelsea | Possessions: 33%-67% | Shots: 4-23 | Tackles: 16-18 pic.twitter.com/QLNAsutHZG";;;#LiveBolanet;"944573611754401792";https://twitter.com/Bolanet/status/944573611754401792
Bolanet;2017-12-23 21:20;15;31;"https:// goo.gl/McWWyc - Wow, Terens Puhiri Dapat Gaji Tiga Kali Lipat di Thailand pic.twitter.com/AzD70d7VEZ";;;;"944573307168333824";https://twitter.com/Bolanet/status/944573307168333824
Bolanet;2017-12-23 21:05;70;64;"[Review] https:// goo.gl/mmg1YN - Madrid Berikan Kado 14 Poin Pada Barcelona pic.twitter.com/EbBP91TTKc";;;;"944569776495456257";https://twitter.com/Bolanet/status/944569776495456257
Bolanet;2017-12-23 21:00;12;16;"https:// goo.gl/2cnggG - Cristiano Ronaldo Pantas Dapat Kenaikan Gaji Setiap Tahun pic.twitter.com/c2XcNUfDbA";;;;"944568276385853440";https://twitter.com/Bolanet/status/944568276385853440
Bolanet;2017-12-23 20:56;167;297;"#SegarnyaSolero #LiveBolanet Laga Real Madrid vs barcelona sudah berakhir dengan hasil 0-3 untuk kemenangan Barcelona, bagaimana menurut pendapat Bolaneters dengan hasil akhir pertandingan Segar ini, Puas? pic.twitter.com/WnFYY6EwiN";;;#SegarnyaSolero #LiveBolanet;"944567274215653377";https://twitter.com/Bolanet/status/944567274215653377
Bolanet;2017-12-23 20:52;169;82;"#SegarnyaSolero #LiveBolanet FT: Real Madrid 0-3 Barcelona (54' Luis Suarez, 64' Messi, 93' Vidal) | Possessions: 45%-55% | Shots: 13-17 | Tackles: 15-11 pic.twitter.com/wzHA8CdzgX";;;#SegarnyaSolero #LiveBolanet;"944566305826340864";https://twitter.com/Bolanet/status/944566305826340864
Bolanet;2017-12-23 20:51;48;54;"#SegarnyaSolero #LiveBolanet 93' GOOOOLLLLL!!!!! Umpan dari Messi diteruskan tembakan Vidal E mangga dalawan yang Manis ke gawang navas Real Madrid 0-3 Barcelona";;;#SegarnyaSolero #LiveBolanet;"944566168110723072";https://twitter.com/Bolanet/status/944566168110723072
Bolanet;2017-12-23 20:40;6;10;"https:// goo.gl/6X6wRp - Kepedean? Vertonghen: Spurs Bisa Pangkas Jarak 21 Poin dengan City : @FootyToonz pic.twitter.com/IibzP8s0z9";;@FootyToonz;;"944563241979609089";https://twitter.com/Bolanet/status/944563241979609089
Bolanet;2017-12-23 20:38;9;13;"#SegarnyaSolero #LiveBolanet 79' Peluang manis tembakan Semedo Masih bisa di blok Navas dan sepak pojok untuk El Barca Real Madrid 0-2 Barcelona";;;#SegarnyaSolero #LiveBolanet;"944562911116255232";https://twitter.com/Bolanet/status/944562911116255232
Bolanet;2017-12-23 20:33;12;12;"#SegarnyaSolero #LiveBolanet 73' Pergantian Pemain: Penyegaran pemain Dilakukan Zidane dengan menarik keluar Casemiro dan Kovacic, masuk Asensio dan Bale Real Madrid 0-2 Barcelona";;;#SegarnyaSolero #LiveBolanet;"944561598332571648";https://twitter.com/Bolanet/status/944561598332571648
Bolanet;2017-12-23 20:31;3;8;"#LiveBolanet 46' Priiittt!!! Kick off babak kedua sudah dimulai Everton 0-0 Chelsea";;;#LiveBolanet;"944561222673948672";https://twitter.com/Bolanet/status/944561222673948672
Bolanet;2017-12-23 20:22;29;48;"#SegarnyaSolero #LiveBolanet 64' GOOOOOOOLLLLLL!!!!!!! Messi Sukses mengeksekusi penalti Real Madrid 0-2 Barcelona";;;#SegarnyaSolero #LiveBolanet;"944558795111456769";https://twitter.com/Bolanet/status/944558795111456769
Bolanet;2017-12-23 20:21;6;10;"#SegarnyaSolero #LiveBolanet 63' Kartu Merah langsung untuk Carvajal karena menahan bola dengan tangan Real Madrid 0-1 Barcelona";;;#SegarnyaSolero #LiveBolanet;"944558568547782656";https://twitter.com/Bolanet/status/944558568547782656
Bolanet;2017-12-23 20:20;8;5;"https:// goo.gl/WePLgj - Bikin Kejutan Parkir Dybala, Ini Penjelasan Allegri pic.twitter.com/tuRC3d963N";;;;"944558208647139329";https://twitter.com/Bolanet/status/944558208647139329
Bolanet;2017-12-23 20:17;15;16;"#LiveBolanet HT: Everton 0-0 Chelsea | Possessions: 30%-70% | Shots: 3-13 | Tackles: 5-7 pic.twitter.com/7Qtgv2VSDO";;;#LiveBolanet;"944557527190069254";https://twitter.com/Bolanet/status/944557527190069254
Bolanet;2017-12-23 20:12;38;44;"#SegarnyaSolero #LiveBolanet 54' GOOOOLLLLL!!!!!! Umpan tarik Sergi Roberto diselesaikan tembakan Luis Suarez E mangga dalawan yang manis ke gawang Navas Real Madrid 0-1 Barcelona";;;#SegarnyaSolero #LiveBolanet;"944556356748677120";https://twitter.com/Bolanet/status/944556356748677120
Bolanet;2017-12-23 20:02;5;8;"#SegarnyaSolero #LiveBolanet 46' Priiittt!!! Laga manis babak kedua sudah dimulai, kedua tim nampak sudah segar kembali. mampukah kedua tim memcetak gol di babak kedua Real Madrid 0-0 Barcelona";;;#SegarnyaSolero #LiveBolanet;"944553917525917697";https://twitter.com/Bolanet/status/944553917525917697
Bolanet;2017-12-23 20:00;3;2;"https:// goo.gl/GHKb3S - City Terus Menang, Guardiola Masih Keluhkan Kinerja Wasit : @TrollFootball pic.twitter.com/nuV4ha2A34";;@TrollFootball;;"944553185917595650";https://twitter.com/Bolanet/status/944553185917595650
Bolanet;2017-12-23 19:54;16;14;"[Review] https:// goo.gl/gmXb3z - HT: Dewi Fortuna Masih Belum Tersenyum Untuk Madrid pic.twitter.com/sQAFA4CZWF";;;;"944551713586823169";https://twitter.com/Bolanet/status/944551713586823169
Bolanet;2017-12-23 19:48;14;16;"#SegarnyaSolero #LiveBolanet babak pertama telah usai, pemain kedua tim sudah masuk ruang ganti, menurut Bolaneters dibabak kedua nanti perlu penyegaran dan strategi manis apa yang harus dilakukan kedua tim? Real Madrid 0-0 Barcelona pic.twitter.com/yhjsi5LEPV";;;#SegarnyaSolero #LiveBolanet;"944550306876047361";https://twitter.com/Bolanet/status/944550306876047361
